mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__coef0,param_classifier__degree,param_classifier__gamma,param_classifier__kernel,param_classifier__random_state,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,param_classifier__n_jobs,param_classifier__algorithm,param_classifier__leaf_size,param_classifier__metric,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,param_classifier__splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.0714619874954223,0.08500129230821893,0.10599205493927003,0.012095530868833205,SVC(),0.001,0.0,2,0.001,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.1988054513931274,0.040804321082609014,0.09325625896453857,0.008536963717402897,SVC(),0.001,0.0,2,0.001,sigmoid,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.001, 'classifier__kernel': 'sigmoid', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
0.5859546422958374,0.006080569269060657,0.056772494316101076,0.0004890977964063957,SVC(),0.001,0.0,2,0.01,linear,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.01, 'classifier__kernel': 'linear', 'classifier__random_state': 42}",0.2945945945945946,0.26756756756756755,0.3054054054054054,0.2945945945945946,0.32972972972972975,0.3081081081081081,0.2945945945945946,0.25675675675675674,0.27297297297297296,0.3216216216216216,0.2945945945945946,0.02212257505911474,2708
0.7556762218475341,0.012687972553773543,0.06259613037109375,0.0005758631274301322,SVC(),0.001,0.0,2,0.01,poly,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.022679853439331,0.03670098654918885,0.10119776725769043,0.003574263885385707,SVC(),0.001,0.0,2,0.01,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.2260023832321167,0.03309331124608503,0.09193150997161866,0.0029478561986957877,SVC(),0.001,0.0,2,0.01,sigmoid,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.01, 'classifier__kernel': 'sigmoid', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
0.5958242893218995,0.016292159337408067,0.05796198844909668,0.003325980828479049,SVC(),0.001,0.0,2,0.1,linear,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.1, 'classifier__kernel': 'linear', 'classifier__random_state': 42}",0.2945945945945946,0.26756756756756755,0.3054054054054054,0.2945945945945946,0.32972972972972975,0.3081081081081081,0.2945945945945946,0.25675675675675674,0.27297297297297296,0.3216216216216216,0.2945945945945946,0.02212257505911474,2708
0.7392828226089477,0.017126704533719346,0.061385607719421385,0.00043929993777587815,SVC(),0.001,0.0,2,0.1,poly,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly', 'classifier__random_state': 42}",0.16486486486486487,0.15675675675675677,0.16756756756756758,0.13783783783783785,0.14594594594594595,0.15945945945945947,0.15945945945945947,0.14864864864864866,0.13783783783783785,0.16486486486486487,0.15432432432432433,0.010498878161921639,3253
1.0505393266677856,0.03639155582830393,0.10018572807312012,0.0022922878324808005,SVC(),0.001,0.0,2,0.1,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.398553991317749,0.03650900319643484,0.10600354671478271,0.008820670219825603,SVC(),0.001,0.0,2,0.1,sigmoid,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 0.1, 'classifier__kernel': 'sigmoid', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
0.6222809314727783,0.061427920547725466,0.05765876770019531,0.001880697376967358,SVC(),0.001,0.0,2,1,linear,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 1, 'classifier__kernel': 'linear', 'classifier__random_state': 42}",0.2945945945945946,0.26756756756756755,0.3054054054054054,0.2945945945945946,0.32972972972972975,0.3081081081081081,0.2945945945945946,0.25675675675675674,0.27297297297297296,0.3216216216216216,0.2945945945945946,0.02212257505911474,2708
0.5939990997314453,0.019799059780217995,0.05737640857696533,0.0008817623326347601,SVC(),0.001,0.0,2,1,poly,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 1, 'classifier__kernel': 'poly', 'classifier__random_state': 42}",0.3864864864864865,0.4081081081081081,0.4027027027027027,0.3918918918918919,0.40540540540540543,0.3945945945945946,0.4081081081081081,0.3945945945945946,0.4189189189189189,0.43513513513513513,0.4045945945945946,0.013623873687706548,2403
1.033425235748291,0.014361733250142799,0.0996859312057495,0.00170602622420043,SVC(),0.001,0.0,2,1,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 0.0, 'classifier__degree': 2, 'classifier__gamma': 1, 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
